term	corpus_freq	category
קרםגד	1	final_midword
קרןגא	1	final_midword
קרןגד	1	final_midword
קרסםגא	1	final_midword
קרץגא	1	final_midword
קרץגב	1	final_midword
קשאיםף	1	final_midword
קשקשיםממעכן	1	final_midword
רj	1	mixed
רy	1	mixed
ראובןאליצור	1	final_midword
ראובןואמרו	1	final_midword
ראובןחנ	1	final_midword
ראובןלבית	1	final_midword
ראובןלמ	1	final_midword
ראובןלמימר	1	final_midword
ראםי	1	final_midword
ראשוןוהתחייבות	1	final_midword
ראשוןי	1	final_midword
ראשוןכדאיתא	1	final_midword
ראשוןכמבואר	1	final_midword
ראשוןמעשר	1	final_midword
ראשןן	1	final_midword
רביםאבל	1	final_midword
רביםאלא	1	final_midword
רביםת	1	final_midword
רבןנ	1	final_midword
רבנחמןאמר	1	final_midword
רבנןא	1	final_midword
רבנןאבל	1	final_midword
רבנןצצצ	1	final_midword
רבעיןביתין	1	final_midword
רבעיןעל	1	final_midword
רברביןותקיפין	1	final_midword
רברביןסגיאין	1	final_midword
רגליםטז	1	final_midword
רגליןמהלכין	1	final_midword
רדידיןח	1	final_midword
רדףעד	1	final_midword
רדפנךעד	1	final_midword
רהביןלמ	1	final_midword
רואיןשנאמן	1	final_midword
רובםוהנה	1	final_midword
רויהוןאם	1	final_midword
רויהוןדי	1	final_midword
רוןמ	1	final_midword
רוןמערבא	1	final_midword
רוסימןא	1	final_midword
רותךויכדב	1	final_midword
רזיןדנצבין	1	final_midword
רחיץוסיפי	1	final_midword
רחליןמאתן	1	final_midword
רחםאב	1	final_midword
רחמיןקדם	1	final_midword
רחןיערק	1	final_midword
רחתךלבנת	1	final_midword
רידןץ	1	final_midword
ריחייםגב	1	final_midword
ריךה	1	final_midword
ריךית	1	final_midword
ריךמיתא	1	final_midword
ריםמ	1	final_midword
ריןגברין	1	final_midword
ריןדבית	1	final_midword
ריןהיך	1	final_midword
ריןו	1	final_midword
ריןואלף	1	final_midword
ריןויהב	1	final_midword
ריןזית	1	final_midword
ריןיהא	1	final_midword
ריןיהי	1	final_midword
ריןיומין	1	final_midword
ריןירהט	1	final_midword
ריןית	1	final_midword
ריןלאתעבדא	1	final_midword
ריןלב	1	final_midword
ריןלקטלא	1	final_midword
ריןעגינין	1	final_midword
ריןעל	1	final_midword
ריןעסר	1	final_midword
ריןרברביא	1	final_midword
ריןשאו	1	final_midword
ריסןבצלו	1	final_midword
ריעךא	1	final_midword
ריצןאד	1	final_midword
ריתךחייה	1	final_midword
רךדי	1	final_midword
רךולא	1	final_midword
רךוממדינה	1	final_midword
רךט	1	final_midword
רךי	1	final_midword
רךית	1	final_midword
רךל	1	final_midword
רךעל	1	final_midword
רםגא	1	final_midword
רםד	1	final_midword
רםהא	1	final_midword
רםח	1	final_midword
רםטב	1	final_midword
רםיה	1	final_midword
רםמקטל	1	final_midword
רםמרגזין	1	final_midword
רמבםהל	1	final_midword
רמבןורשבא	1	final_midword
רמבןידע	1	final_midword
רמבןן	1	final_midword
רמבןפם	1	final_midword
רמלןא	1	final_midword
רמןדלא	1	final_midword
רמץגב	1	final_midword
רןגב	1	final_midword
רןגג	1	final_midword
רןדאתעבידא	1	final_midword
רןח	1	final_midword
רןחלמ	1	final_midword
רןעל	1	final_midword
רןקדומא	1	final_midword
רןקימין	1	final_midword
רנןג	1	final_midword
רנסיןמד	1	final_midword
רעיןא	1	final_midword
רעךדי	1	final_midword
רעךולא	1	final_midword
רעךותכנו	1	final_midword
רעךית	1	final_midword
רףגא	1	final_midword
רפרףגא	1	final_midword
רץאברהם	1	final_midword
רץגא	1	final_midword
רץגב	1	final_midword
רץגג	1	final_midword
רץלזרח	1	final_midword
רצוןהעליון	1	final_midword
רצוןני	1	final_midword
רציןוארם	1	final_midword
רקיךיי	1	final_midword
רקיןו	1	final_midword
רקםגא	1	final_midword
רקםגי	1	final_midword
רקםוית	1	final_midword
רקןדי	1	final_midword
רקןנפ	1	final_midword
רקןעל	1	final_midword
רשםגא	1	final_midword
רשעיםאמר	1	final_midword
רשעיםף	1	final_midword
רשעיםשברת	1	final_midword
שfתב	1	mixed
שhעור	1	mixed
שlisterine	1	mixed
שmouthwash	1	mixed
שnעון	1	mixed
שvnufrבא	1	mixed
שvקל	1	mixed
שxך	1	mixed
שzחzת	1	mixed
שאברהםגייר	1	final_midword
שאוביןו	1	final_midword
שאומריםשכבר	1	final_midword
שאיןב	1	final_midword
שאיןדעתו	1	final_midword
שאיןהלוקח	1	final_midword
שאיןכותבין	1	final_midword
שאיןכן	1	final_midword
שאיןלה	1	final_midword
שאיןלו	1	final_midword
שאיןלכם	1	final_midword
שאיןנ	1	final_midword
שאיןעושין	1	final_midword
שאינםגמורים	1	final_midword
שאינםן	1	final_midword
שאךף	1	final_midword
שאםא	1	final_midword
שאםור	1	final_midword
שאםלא	1	final_midword
שאםתפול	1	final_midword
שאעפh	1	mixed
שאףבדיני	1	final_midword
שאףזו	1	final_midword
שאףף	1	final_midword
שאףשיש	1	final_midword
שבחוץב	1	final_midword
שביןמוציא	1	final_midword
שבירךשהחיינו	1	final_midword
שבךד	1	final_midword
שבכולןח	1	final_midword
שבממוןקיים	1	final_midword
שבסימןקריקון	1	final_midword
שבסכךפסול	1	final_midword
שבעוהz	1	mixed
שבעולםם	1	final_midword
שבעוףגף	1	final_midword
שבעיןר	1	final_midword
שבצלםם	1	final_midword
שברוסימןא	1	final_midword
שברייתאההיאסוברתכמאןדאמר	1	final_midword
שבשעw	1	mixed
שבתןשאי	1	final_midword
שגורo	1	mixed
שגםם	1	final_midword
שדינןלה	1	final_midword
שהi	1	mixed
שהv	1	mixed
שהארוןהי	1	final_midword
שהאריךד	1	final_midword
שהאריךלהוכיח	1	final_midword
שהגמליםלא	1	final_midword
שהוסיףדיו	1	final_midword
שהטעמיםיחלקו	1	final_midword
שהלךם	1	final_midword
שהלךמקודם	1	final_midword
שהםכל	1	final_midword
שהםלר	1	final_midword
שהםמעשרין	1	final_midword
שהםסוד	1	final_midword
שהמלךיגדל	1	final_midword
שהמסימןרה	1	final_midword
שהמסימןרת	1	final_midword
שהןאלף	1	final_midword
שהןלך	1	final_midword
שהנידוןהוא	1	final_midword
שהנשיןם	1	final_midword
שהסולתוהשמןלאנתערבו	1	final_midword
שהסימןדור	1	final_midword
שהסםינה	1	final_midword
שהערבייםהרגוהו	1	final_midword
שהקדמubהו	1	mixed
שהריהואממגהעלכלאותןטובותשל	1	final_midword
שהתןס	1	final_midword
שוo	1	mixed
שווריםג	1	final_midword
שויםכמועדים	1	final_midword
שויןהן	1	final_midword
שויןן	1	final_midword
שוםב	1	final_midword
שוםגוון	1	final_midword
שוםם	1	final_midword
שופטיםה	1	final_midword
שותפיןוביאר	1	final_midword
שותפןת	1	final_midword
שחוןקו	1	final_midword
שחיןא	1	final_midword
שחיןיבמה	1	final_midword
שחיפןבשייש	1	final_midword
שחלםלו	1	final_midword
שחםגא	1	final_midword
שחןטי	1	final_midword
שחףגא	1	final_midword
שחףגב	1	final_midword
שחץן	1	final_midword
שחקיo	1	mixed
שטןנוטריקון	1	final_midword
שטףבמוציא	1	final_midword
שטרt	1	mixed
שטרפוןזבז	1	final_midword
שיאןאנו	1	final_midword
שיאןר	1	final_midword
שידימןח	1	final_midword
שיוxף	1	mixed
שיוy	1	mixed
שיונקיםמן	1	final_midword
שיוסיםו	1	final_midword
שיוסימןפו	1	final_midword
שייךב	1	final_midword
שייךבשחרור	1	final_midword
שייךהפקר	1	final_midword
שייךלמימר	1	final_midword
שיךך	1	final_midword
שיןהי	1	final_midword
שיןכף	1	final_midword
שיןריש	1	final_midword
שיניהםב	1	final_midword
שיניןה	1	final_midword
שיסייםה	1	final_midword
שיעןר	1	final_midword
שיריםשאינו	1	final_midword
שישלםדמים	1	final_midword
שיתןדמים	1	final_midword
שיתןף	1	final_midword
שךפנינו	1	final_midword
שךשה	1	final_midword
שכiב	1	mixed
שכםם	1	final_midword
שכןבעכ	1	final_midword
שכןהא	1	final_midword
שכןהוא	1	final_midword
שכןם	1	final_midword
שכןן	1	final_midword
שכנםי	1	final_midword
שכרx	1	mixed
שכרץך	1	final_midword
שכשםשהשלים	1	final_midword
שלbluebird	1	mixed
שלוחיםלמצרים	1	final_midword
שלוחיןמלאכים	1	final_midword
שלוםב	1	final_midword
שלוםד	1	final_midword
שלוםלמעלה	1	final_midword
שלוףגג	1	final_midword
שלחןדמשה	1	final_midword
שלםה	1	final_midword
שלםו	1	final_midword
שלמיםבשלמים	1	final_midword
שלמיםהשלמים	1	final_midword
שלףגא	1	final_midword
שלףגה	1	final_midword
שלקjו	1	mixed
שלשיםג	1	final_midword
שלשיםסאה	1	final_midword
שםamp	1	mixed
שםאותו	1	final_midword
שםב	1	final_midword
שםבהעלותך	1	final_midword
שםבסי	1	final_midword
שםבשך	1	final_midword
שםגג	1	final_midword
שםד	1	final_midword
שםדבמלוה	1	final_midword
שםדהא	1	final_midword
שםדהפי	1	final_midword
שםדמהירושלמי	1	final_midword
שםהטעם	1	final_midword
שםו	1	final_midword
שםוהוא	1	final_midword
שםוזה	1	final_midword
שםולא	1	final_midword
שםומכין	1	final_midword
שםותר	1	final_midword
שםזההואלמעלה	1	final_midword
שםחד	1	final_midword
שםט	1	final_midword
שםטמא	1	final_midword
שםי	1	final_midword
שםיג	1	final_midword
שםיראה	1	final_midword
שםך	1	final_midword
שםכ	1	final_midword
שםכא	1	final_midword
שםכל	1	final_midword
שםכלות	1	final_midword
שםכלל	1	final_midword
שםלאיש	1	final_midword
שםס	1	final_midword
שםע	1	final_midword
שםעב	1	final_midword
שםעמ	1	final_midword
שםערצא	1	final_midword
שםף	1	final_midword
שםצ	1	final_midword
שםקלב	1	final_midword
שםתחרומה	1	final_midword
שמברךאותו	1	final_midword
שמדוברבאלמנתושלכהןשהוא	1	final_midword
שמוןהרים	1	final_midword
שמונםי	1	final_midword
שמוסימןפין	1	final_midword
שמוריןעליהם	1	final_midword
שמחןץ	1	final_midword
שמחץהקבה	1	final_midword
שמטמאיןובת	1	final_midword
שמיםהוא	1	final_midword
שמיםלב	1	final_midword
שמיםס	1	final_midword
שמיםף	1	final_midword
שמיםץ	1	final_midword
שמךה	1	final_midword
שמכיוןם	1	final_midword
שמכיריןמי	1	final_midword
שמםתכל	1	final_midword
שממוןגבוה	1	final_midword
שמןבתוכה	1	final_midword
שמןגג	1	final_midword
שמןגד	1	final_midword
שמןצאין	1	final_midword
שמסימןק	1	final_midword
שמעוןדאמר	1	final_midword
שמףואל	1	final_midword
שמפחיתןא	1	final_midword
שמפסימןק	1	final_midword
שמצטרפיןלעשרה	1	final_midword
שמקבליןהיסורין	1	final_midword
שמשםש	1	final_midword
שמתורץקושי	1	final_midword
שןבבה	1	final_midword
שןבר	1	final_midword
שןחטין	1	final_midword
שןןכלו	1	final_midword
שןש	1	final_midword
שנnלחה	1	mixed
שנאמןם	1	final_midword
שנופןין	1	final_midword
שניהםנתחייבו	1	final_midword
שניםבה	1	final_midword
שניםבטעם	1	final_midword
שניםד	1	final_midword
שניםי	1	final_midword
שניםיקיים	1	final_midword
שניםמותרת	1	final_midword
שניןה	1	final_midword
שנםכלת	1	final_midword
שנמשךמ	1	final_midword
שנעייןבדין	1	final_midword
שנקrא	1	mixed
שנתעםקו	1	final_midword
שסובריןיב	1	final_midword
שסימןיע	1	final_midword
שסימןננן	1	final_midword
שסימןפר	1	final_midword
שסימןפרו	1	final_midword
שעדייןלא	1	final_midword
שעושיםישראל	1	final_midword
שעושיםנגרים	1	final_midword
שעיריםץ	1	final_midword
שעףי	1	final_midword
שעתןאבל	1	final_midword
שףגג	1	final_midword
שףגט	1	final_midword
שףגיב	1	final_midword
שףגיג	1	final_midword
שףגיד	1	final_midword
שףגיח	1	final_midword
שפבןח	1	final_midword
שפףת	1	final_midword
שץי	1	final_midword
שצריךלדקדק	1	final_midword
שצריךלקיים	1	final_midword
שצריכיןשיהיו	1	final_midword
שקודםמותו	1	final_midword
שקודםשחטאנו	1	final_midword
שקוליןהן	1	final_midword
שקוריןא	1	final_midword
שקןדם	1	final_midword
שקןשית	1	final_midword
שקניןן	1	final_midword
שקףגא	1	final_midword
שקףגב	1	final_midword
שקףגג	1	final_midword
שקףגד	1	final_midword
שרףגב	1	final_midword
שרףגג	1	final_midword
שרףגה	1	final_midword
שרץגא	1	final_midword
שרץהמכניס	1	final_midword
ששםאדם	1	final_midword
ששםר	1	final_midword
ששןגב	1	final_midword
שששששש	1	repeat_letter
שתחשןך	1	final_midword
שתיהןא	1	final_midword
שתייתםהכוס	1	final_midword
שתלךב	1	final_midword
שתםגב	1	final_midword
שתןום	1	final_midword
שתפםק	1	final_midword
שתפסימןד	1	final_midword
שתצטרףותשאר	1	final_midword
תk	1	mixed
תmא	1	mixed
תnוהים	1	mixed
תrומה	1	mixed
תuס	1	mixed
תאבדוןבא	1	final_midword
תאלהופרdie	1	mixed
תאםר	1	final_midword
תאמץא	1	final_midword
תאניןורמ	1	final_midword
תבךדדירין	1	final_midword
תבןאן	1	final_midword
תבןגב	1	final_midword
תברךמברך	1	final_midword
תגםוית	1	final_midword
תגמךמה	1	final_midword
תגןף	1	final_midword
תדנוןגמירא	1	final_midword
תהוןבתריהון	1	final_midword
תהוןמדרי	1	final_midword
תהוןמן	1	final_midword
תהוןעלך	1	final_midword
תהוןעם	1	final_midword
תהךים	1	final_midword
תהליםב	1	final_midword
תהליםים	1	final_midword
תהליםכא	1	final_midword
תהליםכג	1	final_midword
תהליםכט	1	final_midword
תהליםלא	1	final_midword
תהליםמד	1	final_midword
תהליםנז	1	final_midword
תהליםנח	1	final_midword
תהליםצ	1	final_midword
תהליםצב	1	final_midword
תהליםצז	1	final_midword
תהליםקטז	1	final_midword
תהליםקיא	1	final_midword
תהליםקכא	1	final_midword
תהליםקכב	1	final_midword
תהליםקכד	1	final_midword
תהליםקלה	1	final_midword
תהליםקמה	1	final_midword
תהליםקמו	1	final_midword
תוx	1	mixed
תוךך	1	final_midword
תוךכד	1	final_midword
תוךם	1	final_midword
תופסימןם	1	final_midword
תורמיןמשל	1	final_midword
תחוםמ	1	final_midword
תחומיןקרוי	1	final_midword
תחלףליך	1	final_midword
תיבv	1	mixed
תייןאב	1	final_midword
תיךארי	1	final_midword
תילףלמע	1	final_midword
תיןוצא	1	final_midword
תיןלמחג	1	final_midword
תיןמן	1	final_midword
תיקןן	1	final_midword
תירןץ	1	final_midword
תךב	1	final_midword
תךגג	1	final_midword
תךה	1	final_midword
תךוא	1	final_midword
תךואמר	1	final_midword
תךויחזנך	1	final_midword
תךז	1	final_midword
תךט	1	final_midword
תךיה	1	final_midword
תךלא	1	final_midword
תךלמדע	1	final_midword
תךעלוהי	1	final_midword
תכוןאלהן	1	final_midword
תכוןעל	1	final_midword
